location,datetime,latitude,longitude,chickenpox
TOLNA,2008-09-22,46.4167,18.75,5
TOLNA,2008-09-29,46.4167,18.75,4
TOLNA,2008-10-06,46.4167,18.75,3
TOLNA,2008-10-13,46.4167,18.75,4
TOLNA,2008-10-20,46.4167,18.75,5
TOLNA,2008-10-27,46.4167,18.75,1
TOLNA,2008-11-03,46.4167,18.75,18
TOLNA,2008-11-10,46.4167,18.75,10
TOLNA,2008-11-17,46.4167,18.75,25
TOLNA,2008-11-24,46.4167,18.75,17
TOLNA,2008-12-01,46.4167,18.75,16
TOLNA,2008-12-08,46.4167,18.75,12
TOLNA,2008-12-15,46.4167,18.75,16
TOLNA,2008-12-22,46.4167,18.75,3
TOLNA,2008-12-29,46.4167,18.75,16
TOLNA,2009-01-05,46.4167,18.75,56
TOLNA,2009-01-12,46.4167,18.75,14
TOLNA,2009-01-19,46.4167,18.75,13
TOLNA,2009-01-26,46.4167,18.75,13
TOLNA,2009-02-02,46.4167,18.75,29
TOLNA,2009-02-09,46.4167,18.75,44
TOLNA,2009-02-16,46.4167,18.75,44
TOLNA,2009-02-23,46.4167,18.75,66
TOLNA,2009-03-02,46.4167,18.75,43
TOLNA,2009-03-09,46.4167,18.75,70
TOLNA,2009-03-16,46.4167,18.75,105
TOLNA,2009-03-23,46.4167,18.75,21
TOLNA,2009-03-30,46.4167,18.75,50
TOLNA,2009-04-06,46.4167,18.75,39
TOLNA,2009-04-13,46.4167,18.75,51
TOLNA,2009-04-20,46.4167,18.75,40
TOLNA,2009-04-27,46.4167,18.75,81
TOLNA,2009-05-04,46.4167,18.75,35
TOLNA,2009-05-11,46.4167,18.75,71
TOLNA,2009-05-18,46.4167,18.75,21
TOLNA,2009-05-25,46.4167,18.75,52
TOLNA,2009-06-01,46.4167,18.75,56
TOLNA,2009-06-08,46.4167,18.75,49
TOLNA,2009-06-15,46.4167,18.75,21
TOLNA,2009-06-22,46.4167,18.75,34
TOLNA,2009-06-29,46.4167,18.75,12
TOLNA,2009-07-06,46.4167,18.75,9
TOLNA,2009-07-13,46.4167,18.75,15
TOLNA,2009-07-20,46.4167,18.75,4
TOLNA,2009-07-27,46.4167,18.75,14
TOLNA,2009-08-03,46.4167,18.75,4
TOLNA,2009-08-10,46.4167,18.75,4
TOLNA,2009-08-17,46.4167,18.75,0
TOLNA,2009-08-24,46.4167,18.75,0
TOLNA,2009-08-31,46.4167,18.75,0
TOLNA,2009-09-07,46.4167,18.75,0
TOLNA,2009-09-14,46.4167,18.75,1
TOLNA,2009-09-21,46.4167,18.75,0
TOLNA,2009-09-28,46.4167,18.75,3
TOLNA,2009-10-05,46.4167,18.75,4
TOLNA,2009-10-12,46.4167,18.75,9
TOLNA,2009-10-19,46.4167,18.75,8
TOLNA,2009-10-26,46.4167,18.75,10
TOLNA,2009-11-02,46.4167,18.75,8
TOLNA,2009-11-09,46.4167,18.75,15
TOLNA,2009-11-16,46.4167,18.75,6
TOLNA,2009-11-23,46.4167,18.75,19
TOLNA,2009-11-30,46.4167,18.75,14
TOLNA,2009-12-07,46.4167,18.75,24
TOLNA,2009-12-14,46.4167,18.75,10
TOLNA,2009-12-21,46.4167,18.75,21
TOLNA,2009-12-28,46.4167,18.75,0
TOLNA,2010-01-04,46.4167,18.75,42
TOLNA,2010-01-11,46.4167,18.75,21
TOLNA,2010-01-18,46.4167,18.75,8
TOLNA,2010-01-25,46.4167,18.75,9
TOLNA,2010-02-01,46.4167,18.75,15
TOLNA,2010-02-08,46.4167,18.75,21
TOLNA,2010-02-15,46.4167,18.75,38
TOLNA,2010-02-22,46.4167,18.75,18
TOLNA,2010-03-01,46.4167,18.75,29
TOLNA,2010-03-08,46.4167,18.75,13
TOLNA,2010-03-15,46.4167,18.75,14
TOLNA,2010-03-22,46.4167,18.75,26
TOLNA,2010-03-29,46.4167,18.75,59
TOLNA,2010-04-05,46.4167,18.75,35
TOLNA,2010-04-12,46.4167,18.75,73
TOLNA,2010-04-19,46.4167,18.75,26
TOLNA,2010-04-26,46.4167,18.75,55
TOLNA,2010-05-03,46.4167,18.75,17
TOLNA,2010-05-10,46.4167,18.75,47
TOLNA,2010-05-17,46.4167,18.75,15
TOLNA,2010-05-24,46.4167,18.75,42
TOLNA,2010-05-31,46.4167,18.75,46
TOLNA,2010-06-07,46.4167,18.75,39
TOLNA,2010-06-14,46.4167,18.75,61
TOLNA,2010-06-21,46.4167,18.75,39
TOLNA,2010-06-28,46.4167,18.75,19
TOLNA,2010-07-05,46.4167,18.75,23
TOLNA,2010-07-12,46.4167,18.75,4
TOLNA,2010-07-19,46.4167,18.75,17
TOLNA,2010-07-26,46.4167,18.75,7
TOLNA,2010-08-02,46.4167,18.75,7
TOLNA,2010-08-09,46.4167,18.75,0
TOLNA,2010-08-16,46.4167,18.75,0
TOLNA,2010-08-23,46.4167,18.75,2
TOLNA,2010-08-30,46.4167,18.75,3
TOLNA,2010-09-06,46.4167,18.75,4
TOLNA,2010-09-13,46.4167,18.75,0
TOLNA,2010-09-20,46.4167,18.75,2
TOLNA,2010-09-27,46.4167,18.75,0
TOLNA,2010-10-04,46.4167,18.75,8
TOLNA,2010-10-11,46.4167,18.75,14
TOLNA,2010-10-18,46.4167,18.75,0
TOLNA,2010-10-25,46.4167,18.75,16
TOLNA,2010-11-01,46.4167,18.75,3
TOLNA,2010-11-08,46.4167,18.75,3
TOLNA,2010-11-15,46.4167,18.75,55
TOLNA,2010-11-22,46.4167,18.75,13
TOLNA,2010-11-29,46.4167,18.75,39
TOLNA,2010-12-06,46.4167,18.75,12
TOLNA,2010-12-13,46.4167,18.75,17
TOLNA,2010-12-20,46.4167,18.75,34
TOLNA,2010-12-27,46.4167,18.75,9
TOLNA,2011-01-03,46.4167,18.75,1
TOLNA,2011-01-10,46.4167,18.75,32
TOLNA,2011-01-17,46.4167,18.75,7
TOLNA,2011-01-24,46.4167,18.75,38
TOLNA,2011-01-31,46.4167,18.75,8
TOLNA,2011-02-07,46.4167,18.75,41
TOLNA,2011-02-14,46.4167,18.75,43
TOLNA,2011-02-21,46.4167,18.75,43
TOLNA,2011-02-28,46.4167,18.75,47
TOLNA,2011-03-07,46.4167,18.75,39
TOLNA,2011-03-14,46.4167,18.75,11
TOLNA,2011-03-21,46.4167,18.75,53
TOLNA,2011-03-28,46.4167,18.75,36
TOLNA,2011-04-04,46.4167,18.75,14
TOLNA,2011-04-11,46.4167,18.75,13
TOLNA,2011-04-18,46.4167,18.75,33
TOLNA,2011-04-25,46.4167,18.75,8
TOLNA,2011-05-02,46.4167,18.75,15
TOLNA,2011-05-09,46.4167,18.75,22
TOLNA,2011-05-16,46.4167,18.75,7
TOLNA,2011-05-23,46.4167,18.75,21
TOLNA,2011-05-30,46.4167,18.75,44
TOLNA,2011-06-06,46.4167,18.75,39
TOLNA,2011-06-13,46.4167,18.75,34
TOLNA,2011-06-20,46.4167,18.75,12
TOLNA,2011-06-27,46.4167,18.75,5
TOLNA,2011-07-04,46.4167,18.75,26
TOLNA,2011-07-11,46.4167,18.75,0
TOLNA,2011-07-18,46.4167,18.75,5
TOLNA,2011-07-25,46.4167,18.75,0
TOLNA,2011-08-01,46.4167,18.75,1
TOLNA,2011-08-08,46.4167,18.75,1
TOLNA,2011-08-15,46.4167,18.75,0
TOLNA,2011-08-22,46.4167,18.75,1
TOLNA,2011-08-29,46.4167,18.75,0
TOLNA,2011-09-05,46.4167,18.75,0
TOLNA,2011-09-12,46.4167,18.75,4
TOLNA,2011-09-19,46.4167,18.75,3
TOLNA,2011-09-26,46.4167,18.75,0
TOLNA,2011-10-03,46.4167,18.75,4
TOLNA,2011-10-10,46.4167,18.75,2
TOLNA,2011-10-17,46.4167,18.75,3
TOLNA,2011-10-24,46.4167,18.75,2
TOLNA,2011-10-31,46.4167,18.75,3
TOLNA,2011-11-07,46.4167,18.75,2
TOLNA,2011-11-14,46.4167,18.75,12
TOLNA,2011-11-21,46.4167,18.75,5
TOLNA,2011-11-28,46.4167,18.75,12
TOLNA,2011-12-05,46.4167,18.75,2
TOLNA,2011-12-12,46.4167,18.75,8
TOLNA,2011-12-19,46.4167,18.75,4
TOLNA,2011-12-26,46.4167,18.75,1
TOLNA,2012-01-02,46.4167,18.75,4
TOLNA,2012-01-09,46.4167,18.75,3
TOLNA,2012-01-16,46.4167,18.75,2
TOLNA,2012-01-23,46.4167,18.75,2
TOLNA,2012-01-30,46.4167,18.75,6
TOLNA,2012-02-06,46.4167,18.75,8
TOLNA,2012-02-13,46.4167,18.75,2
TOLNA,2012-02-20,46.4167,18.75,1
TOLNA,2012-02-27,46.4167,18.75,0
TOLNA,2012-03-05,46.4167,18.75,6
TOLNA,2012-03-12,46.4167,18.75,0
TOLNA,2012-03-19,46.4167,18.75,2
TOLNA,2012-03-26,46.4167,18.75,1
TOLNA,2012-04-02,46.4167,18.75,15
TOLNA,2012-04-09,46.4167,18.75,10
TOLNA,2012-04-16,46.4167,18.75,13
TOLNA,2012-04-23,46.4167,18.75,4
TOLNA,2012-04-30,46.4167,18.75,2
TOLNA,2012-05-07,46.4167,18.75,19
TOLNA,2012-05-14,46.4167,18.75,2
TOLNA,2012-05-21,46.4167,18.75,25
TOLNA,2012-05-28,46.4167,18.75,10
TOLNA,2012-06-04,46.4167,18.75,12
TOLNA,2012-06-11,46.4167,18.75,6
TOLNA,2012-06-18,46.4167,18.75,8
TOLNA,2012-06-25,46.4167,18.75,13
TOLNA,2012-07-02,46.4167,18.75,11
TOLNA,2012-07-09,46.4167,18.75,1
TOLNA,2012-07-16,46.4167,18.75,2
TOLNA,2012-07-23,46.4167,18.75,0
TOLNA,2012-07-30,46.4167,18.75,0
TOLNA,2012-08-06,46.4167,18.75,1
TOLNA,2012-08-13,46.4167,18.75,1
TOLNA,2012-08-20,46.4167,18.75,0
TOLNA,2012-08-27,46.4167,18.75,0
TOLNA,2012-09-03,46.4167,18.75,1
TOLNA,2012-09-10,46.4167,18.75,2
TOLNA,2012-09-17,46.4167,18.75,3
TOLNA,2012-09-24,46.4167,18.75,2
TOLNA,2012-10-01,46.4167,18.75,1
TOLNA,2012-10-08,46.4167,18.75,8
TOLNA,2012-10-15,46.4167,18.75,2
TOLNA,2012-10-22,46.4167,18.75,11
TOLNA,2012-10-29,46.4167,18.75,4
TOLNA,2012-11-05,46.4167,18.75,7
TOLNA,2012-11-12,46.4167,18.75,20
TOLNA,2012-11-19,46.4167,18.75,8
TOLNA,2012-11-26,46.4167,18.75,19
TOLNA,2012-12-03,46.4167,18.75,26
TOLNA,2012-12-10,46.4167,18.75,12
TOLNA,2012-12-17,46.4167,18.75,20
TOLNA,2012-12-24,46.4167,18.75,27
TOLNA,2012-12-31,46.4167,18.75,32
VAS,2005-01-03,47.25,16.5833,29
VAS,2005-01-10,47.25,16.5833,53
VAS,2005-01-17,47.25,16.5833,18
VAS,2005-01-24,47.25,16.5833,21
VAS,2005-01-31,47.25,16.5833,47
VAS,2005-02-07,47.25,16.5833,54
VAS,2005-02-14,47.25,16.5833,32
VAS,2005-02-21,47.25,16.5833,66
VAS,2005-02-28,47.25,16.5833,45
VAS,2005-03-07,47.25,16.5833,85
VAS,2005-03-14,47.25,16.5833,19
VAS,2005-03-21,47.25,16.5833,83
VAS,2005-03-28,47.25,16.5833,47
VAS,2005-04-04,47.25,16.5833,52
VAS,2005-04-11,47.25,16.5833,64
VAS,2005-04-18,47.25,16.5833,46
VAS,2005-04-25,47.25,16.5833,98
VAS,2005-05-02,47.25,16.5833,42
VAS,2005-05-09,47.25,16.5833,111
VAS,2005-05-16,47.25,16.5833,56
VAS,2005-05-23,47.25,16.5833,40
VAS,2005-05-30,47.25,16.5833,49
VAS,2005-06-06,47.25,16.5833,39
VAS,2005-06-13,47.25,16.5833,29
VAS,2005-06-20,47.25,16.5833,53
VAS,2005-06-27,47.25,16.5833,25
VAS,2005-07-04,47.25,16.5833,54
VAS,2005-07-11,47.25,16.5833,18
VAS,2005-07-18,47.25,16.5833,29
VAS,2005-07-25,47.25,16.5833,9
VAS,2005-08-01,47.25,16.5833,6
VAS,2005-08-08,47.25,16.5833,3
VAS,2005-08-15,47.25,16.5833,3
VAS,2005-08-22,47.25,16.5833,24
VAS,2005-08-29,47.25,16.5833,0
VAS,2005-09-05,47.25,16.5833,1
VAS,2005-09-12,47.25,16.5833,2
VAS,2005-09-19,47.25,16.5833,4
VAS,2005-09-26,47.25,16.5833,4
VAS,2005-10-03,47.25,16.5833,17
VAS,2005-10-10,47.25,16.5833,16
VAS,2005-10-17,47.25,16.5833,35
VAS,2005-10-24,47.25,16.5833,42
VAS,2005-10-31,47.25,16.5833,70
VAS,2005-11-07,47.25,16.5833,41
VAS,2005-11-14,47.25,16.5833,35
VAS,2005-11-21,47.25,16.5833,48
VAS,2005-11-28,47.25,16.5833,54
VAS,2005-12-05,47.25,16.5833,70
VAS,2005-12-12,47.25,16.5833,89
VAS,2005-12-19,47.25,16.5833,66
VAS,2005-12-26,47.25,16.5833,56
VAS,2006-01-02,47.25,16.5833,79
VAS,2006-01-09,47.25,16.5833,72
VAS,2006-01-16,47.25,16.5833,59
VAS,2006-01-23,47.25,16.5833,76
VAS,2006-01-30,47.25,16.5833,55
VAS,2006-02-06,47.25,16.5833,56
VAS,2006-02-13,47.25,16.5833,53
VAS,2006-02-20,47.25,16.5833,75
VAS,2006-02-27,47.25,16.5833,82
VAS,2006-03-06,47.25,16.5833,102
VAS,2006-03-13,47.25,16.5833,71
VAS,2006-03-20,47.25,16.5833,110
VAS,2006-03-27,47.25,16.5833,81
VAS,2006-04-03,47.25,16.5833,40
VAS,2006-04-10,47.25,16.5833,34
VAS,2006-04-17,47.25,16.5833,53
VAS,2006-04-24,47.25,16.5833,71
VAS,2006-05-01,47.25,16.5833,24
VAS,2006-05-08,47.25,16.5833,21
VAS,2006-05-15,47.25,16.5833,42
VAS,2006-05-22,47.25,16.5833,24
VAS,2006-05-29,47.25,16.5833,36
VAS,2006-06-05,47.25,16.5833,18
VAS,2006-06-12,47.25,16.5833,35
VAS,2006-06-19,47.25,16.5833,34
VAS,2006-06-26,47.25,16.5833,24
VAS,2006-07-03,47.25,16.5833,24
VAS,2006-07-10,47.25,16.5833,9
VAS,2006-07-17,47.25,16.5833,13
VAS,2006-07-24,47.25,16.5833,5
VAS,2006-07-31,47.25,16.5833,1
VAS,2006-08-07,47.25,16.5833,3
VAS,2006-08-14,47.25,16.5833,1
VAS,2006-08-21,47.25,16.5833,0
VAS,2006-08-28,47.25,16.5833,0
VAS,2006-09-04,47.25,16.5833,2
VAS,2006-09-11,47.25,16.5833,1
VAS,2006-09-18,47.25,16.5833,1
VAS,2006-09-25,47.25,16.5833,2
VAS,2006-10-02,47.25,16.5833,0
VAS,2006-10-09,47.25,16.5833,7
VAS,2006-10-16,47.25,16.5833,1
VAS,2006-10-23,47.25,16.5833,4
VAS,2006-10-30,47.25,16.5833,5
VAS,2006-11-06,47.25,16.5833,4
VAS,2006-11-13,47.25,16.5833,9
VAS,2006-11-20,47.25,16.5833,29
VAS,2006-11-27,47.25,16.5833,12
VAS,2006-12-04,47.25,16.5833,23
VAS,2006-12-11,47.25,16.5833,30
VAS,2006-12-18,47.25,16.5833,9
VAS,2006-12-25,47.25,16.5833,1
VAS,2007-01-01,47.25,16.5833,13
VAS,2007-01-08,47.25,16.5833,59
VAS,2007-01-15,47.25,16.5833,34
VAS,2007-01-22,47.25,16.5833,5
VAS,2007-01-29,47.25,16.5833,21
VAS,2007-02-05,47.25,16.5833,15
VAS,2007-02-12,47.25,16.5833,36
VAS,2007-02-19,47.25,16.5833,56
VAS,2007-02-26,47.25,16.5833,60
VAS,2007-03-05,47.25,16.5833,36
VAS,2007-03-12,47.25,16.5833,7
VAS,2007-03-19,47.25,16.5833,55
VAS,2007-03-26,47.25,16.5833,59
VAS,2007-04-02,47.25,16.5833,39
VAS,2007-04-09,47.25,16.5833,21
VAS,2007-04-16,47.25,16.5833,54
VAS,2007-04-23,47.25,16.5833,22
VAS,2007-04-30,47.25,16.5833,11
VAS,2007-05-07,47.25,16.5833,29
VAS,2007-05-14,47.25,16.5833,21
VAS,2007-05-21,47.25,16.5833,10
VAS,2007-05-28,47.25,16.5833,8
VAS,2007-06-04,47.25,16.5833,17
VAS,2007-06-11,47.25,16.5833,7
VAS,2007-06-18,47.25,16.5833,8
VAS,2007-06-25,47.25,16.5833,4
VAS,2007-07-02,47.25,16.5833,3
VAS,2007-07-09,47.25,16.5833,3
VAS,2007-07-16,47.25,16.5833,1
VAS,2007-07-23,47.25,16.5833,2
VAS,2007-07-30,47.25,16.5833,1
VAS,2007-08-06,47.25,16.5833,0
VAS,2007-08-13,47.25,16.5833,1
VAS,2007-08-20,47.25,16.5833,0
VAS,2007-08-27,47.25,16.5833,3
VAS,2007-09-03,47.25,16.5833,0
VAS,2007-09-10,47.25,16.5833,1
VAS,2007-09-17,47.25,16.5833,0
VAS,2007-09-24,47.25,16.5833,1
VAS,2007-10-01,47.25,16.5833,1
VAS,2007-10-08,47.25,16.5833,2
VAS,2007-10-15,47.25,16.5833,3
VAS,2007-10-22,47.25,16.5833,0
VAS,2007-10-29,47.25,16.5833,0
VAS,2007-11-05,47.25,16.5833,7
VAS,2007-11-12,47.25,16.5833,3
VAS,2007-11-19,47.25,16.5833,2
VAS,2007-11-26,47.25,16.5833,5
VAS,2007-12-03,47.25,16.5833,3
VAS,2007-12-10,47.25,16.5833,0
VAS,2007-12-17,47.25,16.5833,5
VAS,2007-12-24,47.25,16.5833,3
VAS,2007-12-31,47.25,16.5833,3
VAS,2008-01-07,47.25,16.5833,1
VAS,2008-01-14,47.25,16.5833,8
VAS,2008-01-21,47.25,16.5833,0
VAS,2008-01-28,47.25,16.5833,7
VAS,2008-02-04,47.25,16.5833,0
VAS,2008-02-11,47.25,16.5833,6
VAS,2008-02-18,47.25,16.5833,7
VAS,2008-02-25,47.25,16.5833,14
VAS,2008-03-03,47.25,16.5833,3
VAS,2008-03-10,47.25,16.5833,5
VAS,2008-03-17,47.25,16.5833,6
VAS,2008-03-24,47.25,16.5833,3
VAS,2008-03-31,47.25,16.5833,2
VAS,2008-04-07,47.25,16.5833,10
VAS,2008-04-14,47.25,16.5833,7
VAS,2008-04-21,47.25,16.5833,10
VAS,2008-04-28,47.25,16.5833,10
VAS,2008-05-05,47.25,16.5833,31
VAS,2008-05-12,47.25,16.5833,1
VAS,2008-05-19,47.25,16.5833,9
VAS,2008-05-26,47.25,16.5833,42
VAS,2008-06-02,47.25,16.5833,10
VAS,2008-06-09,47.25,16.5833,41
VAS,2008-06-16,47.25,16.5833,18
VAS,2008-06-23,47.25,16.5833,20
VAS,2008-06-30,47.25,16.5833,18
VAS,2008-07-07,47.25,16.5833,18
VAS,2008-07-14,47.25,16.5833,8
VAS,2008-07-21,47.25,16.5833,12
VAS,2008-07-28,47.25,16.5833,7
VAS,2008-08-04,47.25,16.5833,9
VAS,2008-08-11,47.25,16.5833,2
VAS,2008-08-18,47.25,16.5833,3
VAS,2008-08-25,47.25,16.5833,2
VAS,2008-09-01,47.25,16.5833,0
VAS,2008-09-08,47.25,16.5833,9
VAS,2008-09-15,47.25,16.5833,0
VAS,2008-09-22,47.25,16.5833,3
VAS,2008-09-29,47.25,16.5833,6
VAS,2008-10-06,47.25,16.5833,24
VAS,2008-10-13,47.25,16.5833,14
VAS,2008-10-20,47.25,16.5833,32
VAS,2008-10-27,47.25,16.5833,15
VAS,2008-11-03,47.25,16.5833,3
VAS,2008-11-10,47.25,16.5833,15
VAS,2008-11-17,47.25,16.5833,1
VAS,2008-11-24,47.25,16.5833,41
VAS,2008-12-01,47.25,16.5833,13
VAS,2008-12-08,47.25,16.5833,8
VAS,2008-12-15,47.25,16.5833,40
VAS,2008-12-22,47.25,16.5833,36
VAS,2008-12-29,47.25,16.5833,0
VAS,2009-01-05,47.25,16.5833,141
VAS,2009-01-12,47.25,16.5833,65
VAS,2009-01-19,47.25,16.5833,52
VAS,2009-01-26,47.25,16.5833,42
VAS,2009-02-02,47.25,16.5833,77
VAS,2009-02-09,47.25,16.5833,31
VAS,2009-02-16,47.25,16.5833,45
VAS,2009-02-23,47.25,16.5833,135
VAS,2009-03-02,47.25,16.5833,99
VAS,2009-03-09,47.25,16.5833,75
VAS,2009-03-16,47.25,16.5833,54
VAS,2009-03-23,47.25,16.5833,87
VAS,2009-03-30,47.25,16.5833,108
VAS,2009-04-06,47.25,16.5833,54
VAS,2009-04-13,47.25,16.5833,53
VAS,2009-04-20,47.25,16.5833,78
VAS,2009-04-27,47.25,16.5833,81
VAS,2009-05-04,47.25,16.5833,78
VAS,2009-05-11,47.25,16.5833,100
VAS,2009-05-18,47.25,16.5833,135
VAS,2009-05-25,47.25,16.5833,29
VAS,2009-06-01,47.25,16.5833,21
VAS,2009-06-08,47.25,16.5833,55
VAS,2009-06-15,47.25,16.5833,72
VAS,2009-06-22,47.25,16.5833,53
VAS,2009-06-29,47.25,16.5833,40
VAS,2009-07-06,47.25,16.5833,17
VAS,2009-07-13,47.25,16.5833,16
VAS,2009-07-20,47.25,16.5833,5
VAS,2009-07-27,47.25,16.5833,4
VAS,2009-08-03,47.25,16.5833,3
VAS,2009-08-10,47.25,16.5833,1
VAS,2009-08-17,47.25,16.5833,0
VAS,2009-08-24,47.25,16.5833,2
VAS,2009-08-31,47.25,16.5833,0
VAS,2009-09-07,47.25,16.5833,0
VAS,2009-09-14,47.25,16.5833,0
VAS,2009-09-21,47.25,16.5833,3
VAS,2009-09-28,47.25,16.5833,3
VAS,2009-10-05,47.25,16.5833,5
VAS,2009-10-12,47.25,16.5833,4
VAS,2009-10-19,47.25,16.5833,25
VAS,2009-10-26,47.25,16.5833,4
VAS,2009-11-02,47.25,16.5833,12
VAS,2009-11-09,47.25,16.5833,16
VAS,2009-11-16,47.25,16.5833,6
VAS,2009-11-23,47.25,16.5833,18
VAS,2009-11-30,47.25,16.5833,16
VAS,2009-12-07,47.25,16.5833,13
VAS,2009-12-14,47.25,16.5833,15
VAS,2009-12-21,47.25,16.5833,1
VAS,2009-12-28,47.25,16.5833,10
VAS,2010-01-04,47.25,16.5833,20
VAS,2010-01-11,47.25,16.5833,5
VAS,2010-01-18,47.25,16.5833,13
VAS,2010-01-25,47.25,16.5833,40
VAS,2010-02-01,47.25,16.5833,35
VAS,2010-02-08,47.25,16.5833,10
VAS,2010-02-15,47.25,16.5833,26
VAS,2010-02-22,47.25,16.5833,11
VAS,2010-03-01,47.25,16.5833,4
VAS,2010-03-08,47.25,16.5833,10
VAS,2010-03-15,47.25,16.5833,3
VAS,2010-03-22,47.25,16.5833,14
VAS,2010-03-29,47.25,16.5833,13
VAS,2010-04-05,47.25,16.5833,17
VAS,2010-04-12,47.25,16.5833,32
VAS,2010-04-19,47.25,16.5833,18
VAS,2010-04-26,47.25,16.5833,18
VAS,2010-05-03,47.25,16.5833,14
VAS,2010-05-10,47.25,16.5833,9
VAS,2010-05-17,47.25,16.5833,29
VAS,2010-05-24,47.25,16.5833,7
VAS,2010-05-31,47.25,16.5833,8
VAS,2010-06-07,47.25,16.5833,9
VAS,2010-06-14,47.25,16.5833,4
VAS,2010-06-21,47.25,16.5833,5
VAS,2010-06-28,47.25,16.5833,7
VAS,2010-07-05,47.25,16.5833,7
VAS,2010-07-12,47.25,16.5833,4
VAS,2010-07-19,47.25,16.5833,10
VAS,2010-07-26,47.25,16.5833,2
VAS,2010-08-02,47.25,16.5833,0
VAS,2010-08-09,47.25,16.5833,0
VAS,2010-08-16,47.25,16.5833,1
VAS,2010-08-23,47.25,16.5833,0
VAS,2010-08-30,47.25,16.5833,2
VAS,2010-09-06,47.25,16.5833,0
VAS,2010-09-13,47.25,16.5833,6
VAS,2010-09-20,47.25,16.5833,2
VAS,2010-09-27,47.25,16.5833,15
VAS,2010-10-04,47.25,16.5833,10
VAS,2010-10-11,47.25,16.5833,3
VAS,2010-10-18,47.25,16.5833,12
VAS,2010-10-25,47.25,16.5833,9
VAS,2010-11-01,47.25,16.5833,23
VAS,2010-11-08,47.25,16.5833,9
VAS,2010-11-15,47.25,16.5833,51
VAS,2010-11-22,47.25,16.5833,20
VAS,2010-11-29,47.25,16.5833,30
VAS,2010-12-06,47.25,16.5833,41
VAS,2010-12-13,47.25,16.5833,20
VAS,2010-12-20,47.25,16.5833,7
VAS,2010-12-27,47.25,16.5833,7
VAS,2011-01-03,47.25,16.5833,27
VAS,2011-01-10,47.25,16.5833,115
VAS,2011-01-17,47.25,16.5833,3
VAS,2011-01-24,47.25,16.5833,50
VAS,2011-01-31,47.25,16.5833,27
VAS,2011-02-07,47.25,16.5833,44
VAS,2011-02-14,47.25,16.5833,9
VAS,2011-02-21,47.25,16.5833,30
VAS,2011-02-28,47.25,16.5833,10
VAS,2011-03-07,47.25,16.5833,34
VAS,2011-03-14,47.25,16.5833,31
VAS,2011-03-21,47.25,16.5833,17
VAS,2011-03-28,47.25,16.5833,25
VAS,2011-04-04,47.25,16.5833,14
VAS,2011-04-11,47.25,16.5833,27
VAS,2011-04-18,47.25,16.5833,2
VAS,2011-04-25,47.25,16.5833,11
VAS,2011-05-02,47.25,16.5833,11
VAS,2011-05-09,47.25,16.5833,14
VAS,2011-05-16,47.25,16.5833,2
VAS,2011-05-23,47.25,16.5833,5
VAS,2011-05-30,47.25,16.5833,6
VAS,2011-06-06,47.25,16.5833,8
VAS,2011-06-13,47.25,16.5833,9
VAS,2011-06-20,47.25,16.5833,10
VAS,2011-06-27,47.25,16.5833,3
VAS,2011-07-04,47.25,16.5833,24
VAS,2011-07-11,47.25,16.5833,0
VAS,2011-07-18,47.25,16.5833,4
VAS,2011-07-25,47.25,16.5833,1
VAS,2011-08-01,47.25,16.5833,1
VAS,2011-08-08,47.25,16.5833,1
VAS,2011-08-15,47.25,16.5833,1
VAS,2011-08-22,47.25,16.5833,5
VAS,2011-08-29,47.25,16.5833,1
VAS,2011-09-05,47.25,16.5833,0
VAS,2011-09-12,47.25,16.5833,5
VAS,2011-09-19,47.25,16.5833,5
VAS,2011-09-26,47.25,16.5833,2
VAS,2011-10-03,47.25,16.5833,9
VAS,2011-10-10,47.25,16.5833,6
VAS,2011-10-17,47.25,16.5833,7
VAS,2011-10-24,47.25,16.5833,72
VAS,2011-10-31,47.25,16.5833,4
VAS,2011-11-07,47.25,16.5833,72
VAS,2011-11-14,47.25,16.5833,4
VAS,2011-11-21,47.25,16.5833,5
VAS,2011-11-28,47.25,16.5833,21
VAS,2011-12-05,47.25,16.5833,30
VAS,2011-12-12,47.25,16.5833,30
VAS,2011-12-19,47.25,16.5833,23
VAS,2011-12-26,47.25,16.5833,28
VAS,2012-01-02,47.25,16.5833,63
VAS,2012-01-09,47.25,16.5833,50
VAS,2012-01-16,47.25,16.5833,5
VAS,2012-01-23,47.25,16.5833,55
VAS,2012-01-30,47.25,16.5833,31
VAS,2012-02-06,47.25,16.5833,36
VAS,2012-02-13,47.25,16.5833,44
VAS,2012-02-20,47.25,16.5833,39
VAS,2012-02-27,47.25,16.5833,51
VAS,2012-03-05,47.25,16.5833,59
VAS,2012-03-12,47.25,16.5833,47
VAS,2012-03-19,47.25,16.5833,39
VAS,2012-03-26,47.25,16.5833,48
VAS,2012-04-02,47.25,16.5833,27
VAS,2012-04-09,47.25,16.5833,35
VAS,2012-04-16,47.25,16.5833,43
VAS,2012-04-23,47.25,16.5833,23
VAS,2012-04-30,47.25,16.5833,14
VAS,2012-05-07,47.25,16.5833,56
VAS,2012-05-14,47.25,16.5833,26
VAS,2012-05-21,47.25,16.5833,18
VAS,2012-05-28,47.25,16.5833,18
VAS,2012-06-04,47.25,16.5833,37
VAS,2012-06-11,47.25,16.5833,58
VAS,2012-06-18,47.25,16.5833,44
VAS,2012-06-25,47.25,16.5833,5
